company_id,filter_broad_yes,filter_strict_no,filter_broad_yes_strict_no,gemini_total_accepted,gpt5_total_accepted,claude_total_accepted,company_name,Total Headcount,max_headcount,max_population,Stage Reached,category,Organization Name,ml_consensus_round,ml_lower80_round,ml_upper80_round,uncertainty_factor_x,k_methods,outlier_flag_gt3x,ml_share,ml_share_lower80,ml_share_upper80,debiased__filter_broad_yes,debiased__filter_strict_no,debiased__filter_broad_yes_strict_no,debiased__claude_total_accepted,debiased__gpt5_total_accepted,debiased__gemini_total_accepted,filter_broad_yes__zero_replaced,filter_strict_no__zero_replaced,filter_broad_yes_strict_no__zero_replaced,claude_total_accepted__zero_replaced,gpt5_total_accepted__zero_replaced,gemini_total_accepted__zero_replaced,filter_broad_yes__num,filter_strict_no__num,filter_broad_yes_strict_no__num,claude_total_accepted__num,gpt5_total_accepted__num,gemini_total_accepted__num,filter_broad_yes__adj,filter_strict_no__adj,filter_broad_yes_strict_no__adj,claude_total_accepted__adj,gpt5_total_accepted__adj,gemini_total_accepted__adj
crea-pro,1.0,1.0,1.0,,,,CREA pro,52,True,False,,,CREA pro,1,1,1,1.0,3,False,0.019230769230769232,0.019230769230769232,0.019230769230769232,1.0,1.0,1.0,,,,False,False,False,False,False,False,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,
fraktal-as,1.0,0.0,0.0,1.0,1.0,,Fraktal Norge,52,True,False,,,Fraktal Norge,1,0,1,2.0,5,False,0.019230769230769232,0.0,0.019230769230769232,1.0,0.5,0.5,,1.0,0.6324555320336759,False,True,True,False,False,False,1.0,0.0,0.0,,1.0,1.0,1.0,0.5,0.5,,1.0,1.0
neurosys,0.0,2.0,1.0,1.0,2.0,2.0,NeuroSYS,52,True,False,,,NeuroSYS,1,1,3,4.810952477176525,6,False,0.019230769230769232,0.019230769230769232,0.057692307692307696,0.5,2.0,1.0,3.659587522813943,2.0,0.6324555320336759,True,False,False,False,False,False,0.0,2.0,1.0,2.0,2.0,1.0,0.5,2.0,1.0,2.0,2.0,1.0
recursive-ai,7.0,3.0,1.0,5.0,4.0,3.0,Recursive,52,True,True,,,Recursive,4,2,6,3.578904347680837,6,True,0.07692307692307693,0.038461538461538464,0.11538461538461539,6.999999999999999,3.0000000000000004,1.0,5.489381284220914,4.0,3.162277660168379,False,False,False,False,False,False,7.0,3.0,1.0,3.0,4.0,5.0,7.0,3.0,1.0,3.0,4.0,5.0
etalytics,1.0,0.0,0.0,,,,etalytics,51,True,False,,,etalytics,0,0,1,1.7411011265922482,3,False,0.0,0.0,0.0196078431372549,1.0,0.5,0.5,,,,False,True,True,False,False,False,1.0,0.0,0.0,,,,1.0,0.5,0.5,,,
bigthinkcode,2.0,1.0,1.0,1.0,,,BigThinkCode Technologies,51,True,False,,,BigThinkCode Technologies,1,1,2,2.23872113856834,4,False,0.0196078431372549,0.0196078431372549,0.0392156862745098,2.0,1.0,1.0,,,0.6324555320336759,False,False,False,False,False,False,2.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,,1.0
13626360,2.0,1.0,0.0,,,,ESSI Integrated Technologies,50,True,False,,,ESSI Integrated Technologies,1,1,2,3.0314331330207964,3,False,0.02,0.02,0.04,2.0,1.0,0.5,,,,False,False,True,False,False,False,2.0,1.0,0.0,,,,2.0,1.0,0.5,,,
searchmetrics-inc,1.0,0.0,0.0,,,,Searchmetrics,50,True,False,,,Searchmetrics,0,0,1,1.7411011265922482,3,False,0.0,0.0,0.02,1.0,0.5,0.5,,,,False,True,True,False,False,False,1.0,0.0,0.0,,,,1.0,0.5,0.5,,,
latticeflow,6.0,12.0,3.0,,,,LatticeFlow,48,True,True,,,LatticeFlow,6,3,10,3.0314331330207955,3,False,0.125,0.0625,0.20833333333333334,6.0,12.0,3.0000000000000004,,,,False,False,False,False,False,False,6.0,12.0,3.0,,,,6.0,12.0,3.0,,,
hacksoft,0.0,0.0,0.0,,,,HackSoft,46,True,False,,,HackSoft,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
tapptitude,0.0,0.0,0.0,,,,Tapptitude,45,True,False,,,Tapptitude,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
winstars-tecnology,1.0,6.0,2.0,,,,R&D Center WINSTARS.AI,43,True,True,,,R&D Center WINSTARS.AI,2,1,5,4.192962712629475,3,False,0.046511627906976744,0.023255813953488372,0.11627906976744186,1.0,6.0,2.0,,,,False,False,False,False,False,False,1.0,6.0,2.0,,,,1.0,6.0,2.0,,,
divedeepai,10.0,3.0,0.0,10.0,5.0,1.0,DiveDeepAI,43,True,True,,,DiveDeepAI,4,1,8,8.314361904376032,6,True,0.09302325581395349,0.023255813953488372,0.18604651162790697,10.000000000000002,3.0000000000000004,0.5,1.8297937614069713,4.999999999999999,6.32455532033676,False,False,True,False,False,False,10.0,3.0,0.0,1.0,5.0,10.0,10.0,3.0,0.5,1.0,5.0,10.0
netguru,0.0,0.0,0.0,,,,Netguru,43,True,False,,,Netguru,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
objetivasolucao,0.0,0.0,0.0,,,,Objetiva Solução,42,True,False,,,Objetiva Solução,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
fundaci-n-centro-supercomputaci-n-castilla-y-le-n-fcsc-,8.0,1.0,0.0,,,,EuroCC,42,True,True,,,EuroCC,1,1,5,9.189586839976279,3,True,0.023809523809523808,0.023809523809523808,0.11904761904761904,7.999999999999998,1.0,0.5,,,,False,False,True,False,False,False,8.0,1.0,0.0,,,,8.0,1.0,0.5,,,
andro-computational-solutions-llc,4.0,3.0,0.0,4.0,2.0,1.0,ANDRO Computational Solutions,41,True,False,,,ANDRO Computational Solutions,2,1,3,3.6216339241407445,6,True,0.04878048780487805,0.024390243902439025,0.07317073170731707,4.0,3.0000000000000004,0.5,1.8297937614069713,2.0,2.529822128134703,False,False,True,False,False,False,4.0,3.0,0.0,1.0,2.0,4.0,4.0,3.0,0.5,1.0,2.0,4.0
digitalleague,0.0,0.0,0.0,1.0,,,League of Digital Economy,38,True,False,,,League of Digital Economy,0,0,1,1.178805066911298,4,False,0.0,0.0,0.02631578947368421,0.5,0.5,0.5,,,0.6324555320336759,True,True,True,False,False,False,0.0,0.0,0.0,,,1.0,0.5,0.5,0.5,,,1.0
ventagium,0.0,1.0,0.0,1.0,,,Ventagium Data Consulting,38,True,False,,,Ventagium Data Consulting,1,0,1,1.7431669947912323,4,False,0.02631578947368421,0.0,0.02631578947368421,0.5,1.0,0.5,,,0.6324555320336759,True,False,True,False,False,False,0.0,1.0,0.0,,,1.0,0.5,1.0,0.5,,,1.0
3alica,0.0,2.0,0.0,,,,3Alica,38,True,False,,,3Alica,0,0,2,3.0314331330207964,3,True,0.0,0.0,0.05263157894736842,0.5,2.0,0.5,,,,True,False,True,False,False,False,0.0,2.0,0.0,,,,0.5,2.0,0.5,,,
orobix-srl,3.0,0.0,1.0,4.0,2.0,1.0,Orobix,38,True,False,,,Orobix,2,1,3,3.896014985701187,6,True,0.05263157894736842,0.02631578947368421,0.07894736842105263,3.0000000000000004,0.5,1.0,1.8297937614069713,2.0,2.529822128134703,False,True,False,False,False,False,3.0,0.0,1.0,1.0,2.0,4.0,3.0,0.5,1.0,1.0,2.0,4.0
archiot-digital-solutions-pvt-ltd,0.0,1.0,0.0,,,,Archiot,38,True,False,,,Archiot,0,0,1,1.7411011265922482,3,False,0.0,0.0,0.02631578947368421,0.5,1.0,0.5,,,,True,False,True,False,False,False,0.0,1.0,0.0,,,,0.5,1.0,0.5,,,
eigen-tech,0.0,1.0,0.0,,,,Eigen,36,True,False,,,Eigen,0,0,1,1.7411011265922482,3,False,0.0,0.0,0.027777777777777776,0.5,1.0,0.5,,,,True,False,True,False,False,False,0.0,1.0,0.0,,,,0.5,1.0,0.5,,,
123049,0.0,2.0,0.0,,,,Beeby Clark+Meyler,35,True,False,,,Beeby Clark+Meyler,0,0,2,3.0314331330207964,3,True,0.0,0.0,0.05714285714285714,0.5,2.0,0.5,,,,True,False,True,False,False,False,0.0,2.0,0.0,,,,0.5,2.0,0.5,,,
effixis,7.0,1.0,0.0,8.0,4.0,,Effixis,34,True,True,,,Effixis,4,1,6,9.318045235940271,5,True,0.11764705882352941,0.029411764705882353,0.17647058823529413,6.999999999999999,1.0,0.5,,4.0,5.059644256269406,False,False,True,False,False,False,7.0,1.0,0.0,,4.0,8.0,7.0,1.0,0.5,,4.0,8.0
pitt-technology-group,0.0,0.0,0.0,,,,Pitt Technology Group,34,True,False,,,Pitt Technology Group,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
statsoft-europe-gmbh,1.0,7.0,1.0,,,,StatSoft,33,True,True,,,StatSoft,1,1,5,4.743276393803367,3,True,0.030303030303030304,0.030303030303030304,0.15151515151515152,1.0,6.999999999999999,1.0,,,,False,False,False,False,False,False,1.0,7.0,1.0,,,,1.0,7.0,1.0,,,
vinai-research,13.0,18.0,1.0,44.0,31.0,18.0,VinAI Research,33,True,True,,,VinAI Research,22,4,32,8.8623009638715,6,True,0.6666666666666666,0.12121212121212122,0.9696969696969697,13.0,17.999999999999996,1.0,32.936287705325476,31.0,27.828043409481733,False,False,False,False,False,False,13.0,18.0,1.0,18.0,31.0,44.0,13.0,18.0,1.0,18.0,31.0,44.0
applied-data-science,4.0,3.0,0.0,1.0,1.0,,Applied Data Science Partners,33,True,False,,,Applied Data Science Partners,1,1,4,6.490684446398417,5,True,0.030303030303030304,0.030303030303030304,0.12121212121212122,4.0,3.0000000000000004,0.5,,1.0,0.6324555320336759,False,False,True,False,False,False,4.0,3.0,0.0,,1.0,1.0,4.0,3.0,0.5,,1.0,1.0
11351707,11.0,6.0,0.0,,,,Infinia ML,33,True,True,,,Infinia ML,6,1,10,11.855998744839985,3,True,0.18181818181818182,0.030303030303030304,0.30303030303030304,11.000000000000002,6.0,0.5,,,,False,False,True,False,False,False,11.0,6.0,0.0,,,,11.0,6.0,0.5,,,
19004657,1.0,1.0,1.0,,,,Perfsol,33,True,False,,,Perfsol,1,1,1,1.0,3,False,0.030303030303030304,0.030303030303030304,0.030303030303030304,1.0,1.0,1.0,,,,False,False,False,False,False,False,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,
rci-analytics-intelligence,0.0,1.0,0.0,,,,RCI Analytics Intelligence,32,True,False,,,RCI Analytics Intelligence,0,0,1,1.7411011265922482,3,False,0.0,0.0,0.03125,0.5,1.0,0.5,,,,True,False,True,False,False,False,0.0,1.0,0.0,,,,0.5,1.0,0.5,,,
numlabs,2.0,6.0,0.0,5.0,4.0,1.0,Numlabs,32,True,True,,,Numlabs,3,1,5,5.121763813470333,6,True,0.09375,0.03125,0.15625,2.0,6.0,0.5,1.8297937614069713,4.0,3.162277660168379,False,False,True,False,False,False,2.0,6.0,0.0,1.0,4.0,5.0,2.0,6.0,0.5,1.0,4.0,5.0
adaptive-ml,8.0,10.0,6.0,8.0,8.0,6.0,Adaptive ML,31,True,True,,,Adaptive ML,8,6,10,1.901695942838381,6,False,0.25806451612903225,0.1935483870967742,0.3225806451612903,7.999999999999998,10.000000000000002,6.0,10.978762568441827,7.999999999999998,5.059644256269406,False,False,False,False,False,False,8.0,10.0,6.0,6.0,8.0,8.0,8.0,10.0,6.0,6.0,8.0,8.0
kaeyros-analytics,0.0,0.0,0.0,,,,Kaeyros Analytics,31,True,False,,,Kaeyros Analytics,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
siali,0.0,4.0,0.0,2.0,,,Siali,31,True,False,,,Siali,1,0,3,5.663566275073103,4,True,0.03225806451612903,0.0,0.0967741935483871,0.5,4.0,0.5,,,1.2649110640673518,True,False,True,False,False,False,0.0,4.0,0.0,,,2.0,0.5,4.0,0.5,,,2.0
bysgrup,0.0,0.0,0.0,,,,Bys Grup,30,True,False,,,Bys Grup,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
atmo-ai,7.0,6.0,0.0,1.0,1.0,1.0,Atmo,30,True,True,,,Atmo,1,1,6,11.524567745779965,6,True,0.03333333333333333,0.03333333333333333,0.2,6.999999999999999,6.0,0.5,1.8297937614069713,1.0,0.6324555320336759,False,False,True,False,False,False,7.0,6.0,0.0,1.0,1.0,1.0,7.0,6.0,0.5,1.0,1.0,1.0
datapy,0.0,1.0,0.0,,,,Datapy,29,True,False,,,Datapy,0,0,1,1.7411011265922482,3,False,0.0,0.0,0.034482758620689655,0.5,1.0,0.5,,,,True,False,True,False,False,False,0.0,1.0,0.0,,,,0.5,1.0,0.5,,,
xcale-consulting,2.0,0.0,0.0,,,,XCALE Tech,29,True,False,,,XCALE Tech,0,0,2,3.0314331330207964,3,True,0.0,0.0,0.06896551724137931,2.0,0.5,0.5,,,,False,True,True,False,False,False,2.0,0.0,0.0,,,,2.0,0.5,0.5,,,
nuaig,2.0,1.0,1.0,2.0,,,NuAIg AI Consulting,29,True,False,,,NuAIg AI Consulting,1,1,2,1.743166994791232,4,False,0.034482758620689655,0.034482758620689655,0.06896551724137931,2.0,1.0,1.0,,,1.2649110640673518,False,False,False,False,False,False,2.0,1.0,1.0,,,2.0,2.0,1.0,1.0,,,2.0
chase-consultancy-services,0.0,0.0,0.0,,,,Chase Consultancy Services,29,True,False,,,Chase Consultancy Services,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
grps-lab-private-limited,0.0,0.0,0.0,,,,GRPS Lab,28,True,False,,,GRPS Lab,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
datarootlabs,1.0,9.0,1.0,5.0,3.0,,DataRoot Labs,28,True,True,,,DataRoot Labs,3,1,6,5.92305145750446,5,False,0.10714285714285714,0.03571428571428571,0.21428571428571427,1.0,9.000000000000002,1.0,,3.0000000000000004,3.162277660168379,False,False,False,False,False,False,1.0,9.0,1.0,,3.0,5.0,1.0,9.0,1.0,,3.0,5.0
lucientdata,0.0,1.0,0.0,,,,Lucient,27,True,False,,,Lucient,0,0,1,1.7411011265922482,3,False,0.0,0.0,0.037037037037037035,0.5,1.0,0.5,,,,True,False,True,False,False,False,0.0,1.0,0.0,,,,0.5,1.0,0.5,,,
modulai,14.0,6.0,5.0,12.0,10.0,3.0,Modulai,27,True,True,,,Modulai,7,5,12,2.2584855540753845,6,False,0.25925925925925924,0.18518518518518517,0.4444444444444444,13.999999999999996,6.0,4.999999999999999,5.489381284220914,10.000000000000002,7.58946638440411,False,False,False,False,False,False,14.0,6.0,5.0,3.0,10.0,12.0,14.0,6.0,5.0,3.0,10.0,12.0
chipside-limited,0.0,0.0,0.0,1.0,1.0,,Chipside,27,True,False,,,Chipside,0,0,1,1.6651064148037464,5,False,0.0,0.0,0.037037037037037035,0.5,0.5,0.5,,1.0,0.6324555320336759,True,True,True,False,False,False,0.0,0.0,0.0,,1.0,1.0,0.5,0.5,0.5,,1.0,1.0
jaam-automation,1.0,0.0,0.0,1.0,1.0,1.0,Jaam Automation,26,True,False,,,Jaam Automation,1,0,1,2.7053973914432397,6,False,0.038461538461538464,0.0,0.038461538461538464,1.0,0.5,0.5,1.8297937614069713,1.0,0.6324555320336759,False,True,True,False,False,False,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0
droidsagency,1.0,2.0,1.0,3.0,1.0,,Droids Agency,26,True,False,,,Droids Agency,1,1,2,1.9582967247219536,5,False,0.038461538461538464,0.038461538461538464,0.07692307692307693,1.0,2.0,1.0,,1.0,1.8973665961010278,False,False,False,False,False,False,1.0,2.0,1.0,,1.0,3.0,1.0,2.0,1.0,,1.0,3.0
bravinci,3.0,0.0,0.0,1.0,,,Bravinci,26,True,False,,,Bravinci,1,0,2,3.761177874526674,4,True,0.038461538461538464,0.0,0.07692307692307693,3.0000000000000004,0.5,0.5,,,0.6324555320336759,False,True,True,False,False,False,3.0,0.0,0.0,,,1.0,3.0,0.5,0.5,,,1.0
407,0.0,0.0,0.0,,,,Systemware Innovation,26,True,False,,,Systemware Innovation,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
ml-cube,11.0,11.0,3.0,8.0,3.0,2.0,ML cube,25,True,True,,,ML cube,4,3,11,3.6666666666666665,6,False,0.16,0.12,0.44,11.000000000000002,11.000000000000002,3.0000000000000004,3.659587522813943,3.0000000000000004,5.059644256269406,False,False,False,False,False,False,11.0,11.0,3.0,2.0,3.0,8.0,11.0,11.0,3.0,2.0,3.0,8.0
lbox-co-ltd,0.0,0.0,0.0,3.0,3.0,2.0,LBox Co,25,True,False,,,LBox Co,1,0,3,6.626843160492583,6,True,0.04,0.0,0.12,0.5,0.5,0.5,3.659587522813943,3.0000000000000004,1.8973665961010278,True,True,True,False,False,False,0.0,0.0,0.0,2.0,3.0,3.0,0.5,0.5,0.5,2.0,3.0,3.0
iceapple-technology-solutions,1.0,0.0,0.0,,,,IceApple Technology Solutions,24,True,False,,,IceApple Technology Solutions,0,0,1,1.7411011265922482,3,False,0.0,0.0,0.041666666666666664,1.0,0.5,0.5,,,,False,True,True,False,False,False,1.0,0.0,0.0,,,,1.0,0.5,0.5,,,
brainpool-ltd,3.0,0.0,0.0,3.0,2.0,1.0,Brainpool AI,24,True,False,,,Brainpool AI,2,0,2,4.898979485566356,6,True,0.08333333333333333,0.0,0.08333333333333333,3.0000000000000004,0.5,0.5,1.8297937614069713,2.0,1.8973665961010278,False,True,True,False,False,False,3.0,0.0,0.0,1.0,2.0,3.0,3.0,0.5,0.5,1.0,2.0,3.0
itspeoplenederland,0.0,1.0,0.0,,,,ITsPeople,23,True,False,,,ITsPeople,0,0,1,1.7411011265922482,3,False,0.0,0.0,0.043478260869565216,0.5,1.0,0.5,,,,True,False,True,False,False,False,0.0,1.0,0.0,,,,0.5,1.0,0.5,,,
bigdata-republic,4.0,4.0,0.0,4.0,2.0,,BigData Republic,23,True,False,,,BigData Republic,3,1,4,4.59479341998814,5,True,0.13043478260869565,0.043478260869565216,0.17391304347826086,4.0,4.0,0.5,,2.0,2.529822128134703,False,False,True,False,False,False,4.0,4.0,0.0,,2.0,4.0,4.0,4.0,0.5,,2.0,4.0
cosmosthrace,1.0,1.0,0.0,1.0,,,Cosmos Thrace,23,True,False,,,Cosmos Thrace,1,1,1,1.863854464393444,4,False,0.043478260869565216,0.043478260869565216,0.043478260869565216,1.0,1.0,0.5,,,0.6324555320336759,False,False,True,False,False,False,1.0,1.0,0.0,,,1.0,1.0,1.0,0.5,,,1.0
softtact,1.0,0.0,0.0,,,,Softtact,23,True,False,,,Softtact,0,0,1,1.7411011265922482,3,False,0.0,0.0,0.043478260869565216,1.0,0.5,0.5,,,,False,True,True,False,False,False,1.0,0.0,0.0,,,,1.0,0.5,0.5,,,
monadical,3.0,0.0,0.0,1.0,1.0,1.0,Monadical,23,True,False,,,Monadical,1,0,2,4.685885736643997,6,True,0.043478260869565216,0.0,0.08695652173913043,3.0000000000000004,0.5,0.5,1.8297937614069713,1.0,0.6324555320336759,False,True,True,False,False,False,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.5,0.5,1.0,1.0,1.0
digitalstrategyinnovation,6.0,4.0,0.0,1.0,,,Digital Strategy Innovation,22,True,True,,,Digital Strategy Innovation,2,1,5,9.902295242725165,4,True,0.09090909090909091,0.045454545454545456,0.22727272727272727,6.0,4.0,0.5,,,0.6324555320336759,False,False,True,False,False,False,6.0,4.0,0.0,,,1.0,6.0,4.0,0.5,,,1.0
imandra,5.0,0.0,2.0,9.0,3.0,3.0,Imandra,22,True,True,,,Imandra,4,1,6,5.589821647050001,6,True,0.18181818181818182,0.045454545454545456,0.2727272727272727,4.999999999999999,0.5,2.0,5.489381284220914,3.0000000000000004,5.692099788303084,False,True,False,False,False,False,5.0,0.0,2.0,3.0,3.0,9.0,5.0,0.5,2.0,3.0,3.0,9.0
alltegrio,0.0,0.0,0.0,,,,Alltegrio,22,True,False,,,Alltegrio,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
rare-mile-technologies,0.0,0.0,0.0,,,,Rare Mile Technologies,22,True,False,,,Rare Mile Technologies,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
thinkcol-limited,0.0,0.0,0.0,2.0,2.0,,ThinkCol,22,True,False,,,ThinkCol,0,0,2,3.330212829607493,5,True,0.0,0.0,0.09090909090909091,0.5,0.5,0.5,,2.0,1.2649110640673518,True,True,True,False,False,False,0.0,0.0,0.0,,2.0,2.0,0.5,0.5,0.5,,2.0,2.0
grenoblepartners,1.0,2.0,0.0,1.0,1.0,,Grenoble Partners,21,True,False,,,Grenoble Partners,1,1,2,2.75945932292243,5,False,0.047619047619047616,0.047619047619047616,0.09523809523809523,1.0,2.0,0.5,,1.0,0.6324555320336759,False,False,True,False,False,False,1.0,2.0,0.0,,1.0,1.0,1.0,2.0,0.5,,1.0,1.0
1262,0.0,3.0,0.0,,,,IBM Consulting,21,True,False,,,IBM Consulting,0,0,2,4.192962712629476,3,True,0.0,0.0,0.09523809523809523,0.5,3.0000000000000004,0.5,,,,True,False,True,False,False,False,0.0,3.0,0.0,,,,0.5,3.0,0.5,,,
inferlink-corporation,6.0,2.0,0.0,6.0,4.0,2.0,InferLink,21,True,True,,,InferLink,4,1,5,4.898979485566356,6,True,0.19047619047619047,0.047619047619047616,0.23809523809523808,6.0,2.0,0.5,3.659587522813943,4.0,3.794733192202055,False,False,True,False,False,False,6.0,2.0,0.0,2.0,4.0,6.0,6.0,2.0,0.5,2.0,4.0,6.0
neural-magic,5.0,3.0,2.0,1.0,1.0,1.0,Neural Magic,21,True,True,,,Neural Magic,2,1,4,4.870018732126484,6,True,0.09523809523809523,0.047619047619047616,0.19047619047619047,4.999999999999999,3.0000000000000004,2.0,1.8297937614069713,1.0,0.6324555320336759,False,False,False,False,False,False,5.0,3.0,2.0,1.0,1.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0
2133,0.0,0.0,0.0,,,,Total Synergy Consulting,21,True,False,,,Total Synergy Consulting,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
2195,0.0,2.0,0.0,,,,SpecTal,20,True,False,,,SpecTal,0,0,2,3.0314331330207964,3,True,0.0,0.0,0.1,0.5,2.0,0.5,,,,True,False,True,False,False,False,0.0,2.0,0.0,,,,0.5,2.0,0.5,,,
infer-solutions,0.0,1.0,0.0,1.0,,,Infer Solutions,20,True,False,,,Infer Solutions,1,0,1,1.7431669947912323,4,False,0.05,0.0,0.05,0.5,1.0,0.5,,,0.6324555320336759,True,False,True,False,False,False,0.0,1.0,0.0,,,1.0,0.5,1.0,0.5,,,1.0
kifwat-india,0.0,0.0,0.0,,,,Kifwat India,20,True,False,,,Kifwat India,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
isboptimus,0.0,0.0,0.0,,,,ISB Optimus,20,True,False,,,ISB Optimus,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
austin-technology,0.0,0.0,0.0,,,,Austin Technology,20,True,False,,,Austin Technology,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
the-idea-works-inc.,0.0,0.0,0.0,,,,The Idea Works,20,True,False,,,The Idea Works,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
softshark,1.0,0.0,0.0,,,,SoftShark,19,True,False,,,SoftShark,0,0,1,1.7411011265922482,3,False,0.0,0.0,0.05263157894736842,1.0,0.5,0.5,,,,False,True,True,False,False,False,1.0,0.0,0.0,,,,1.0,0.5,0.5,,,
2721,0.0,0.0,0.0,,,,Data Innovation Labs,19,True,False,,,Data Innovation Labs,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
tensorleap,1.0,5.0,1.0,2.0,1.0,,Tensorleap,19,True,True,,,Tensorleap,1,1,3,2.885399811814427,5,True,0.05263157894736842,0.05263157894736842,0.15789473684210525,1.0,4.999999999999999,1.0,,1.0,1.2649110640673518,False,False,False,False,False,False,1.0,5.0,1.0,,1.0,2.0,1.0,5.0,1.0,,1.0,2.0
onepredict,2.0,2.0,1.0,3.0,,,onepredict,19,True,False,,,onepredict,2,1,2,1.6503825404541945,4,False,0.10526315789473684,0.05263157894736842,0.10526315789473684,2.0,2.0,1.0,,,1.8973665961010278,False,False,False,False,False,False,2.0,2.0,1.0,,,3.0,2.0,2.0,1.0,,,3.0
amai-gmbh,4.0,3.0,0.0,6.0,3.0,2.0,AMAI,19,True,True,,,AMAI,3,1,4,3.1810829150682025,6,True,0.15789473684210525,0.05263157894736842,0.21052631578947367,4.0,3.0000000000000004,0.5,3.659587522813943,3.0000000000000004,3.794733192202055,False,False,True,False,False,False,4.0,3.0,0.0,2.0,3.0,6.0,4.0,3.0,0.5,2.0,3.0,6.0
29332820,2.0,0.0,0.0,,,,CourtCorrect,18,True,False,,,CourtCorrect,0,0,2,3.0314331330207964,3,True,0.0,0.0,0.1111111111111111,2.0,0.5,0.5,,,,False,True,True,False,False,False,2.0,0.0,0.0,,,,2.0,0.5,0.5,,,
miracle-finland-oy,0.0,0.0,0.0,,,,Miracle Finland,18,True,False,,,Miracle Finland,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
dain-protocol,0.0,4.0,0.0,,,,Dain,18,True,False,,,Dain,0,0,3,5.278031643091578,3,True,0.0,0.0,0.16666666666666666,0.5,4.0,0.5,,,,True,False,True,False,False,False,0.0,4.0,0.0,,,,0.5,4.0,0.5,,,
spark-wave,3.0,0.0,0.0,,,,Spark Wave,18,True,False,,,Spark Wave,0,0,2,4.192962712629476,3,True,0.0,0.0,0.1111111111111111,3.0000000000000004,0.5,0.5,,,,False,True,True,False,False,False,3.0,0.0,0.0,,,,3.0,0.5,0.5,,,
5onenalytics,0.0,0.0,0.0,,,,5ONE Analytics,17,True,False,,,5ONE Analytics,0,0,0,1.0,3,False,0.0,0.0,0.0,0.5,0.5,0.5,,,,True,True,True,False,False,False,0.0,0.0,0.0,,,,0.5,0.5,0.5,,,
